,ns1:natOp,Marca_x,Produto,ns1:uCom,Quantitade,Valor Unitario,ns1:vProd,Marca_y,Index
850,Venda de mercadorias,,Geleia de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,507.0
851,Venda de mercadorias,,Everyday Imunne - 140g - Terramazonia Superplants,UN,2,40,80,Terramazonia,481.0
852,Venda de mercadorias,,Kit Doces Caatinga Organico,UN,1,30,30,Coopercuc,34.0
853,Venda de mercadorias,,CHOCOLATE AO LEITE DE BUFALA - 47% CACAU - De Mendes,UN,1,"18,75","18,75",De Mendes,72.0
854,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"18,75","18,75",De Mendes,123.0
855,Venda de mercadorias,,Cafe Apui Organico,UN,1,20,20,Café Apuí,17.0
856,Venda de mercadorias,,Geleia de Jambu 130g,UN,1,"18,8","18,8",Manioca,229.0
857,Venda de mercadorias,,Geleia de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,507.0
858,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,2,"18,75","37,5",De Mendes,123.0
859,Venda de mercadorias,,Cupuacu em po 200g,UN,1,37,37,Terramazonia,477.0
860,Venda de mercadorias,,OLEO DE CASTANHA SIMBIOZE,UN,1,"35,26","35,26",Simbioze Amazonica,449.0
861,Venda de mercadorias,,Argila Branca da Amazonia + Cupuacu Bio 50 g  - Simbioze,UN,1,33,33,Simbioze Amazonica,423.0
862,Venda de mercadorias,,Tucupi Amarelo 1L  - Manioca,und,1,35,35,Manioca,272.0
863,Venda de mercadorias,,Geleia de Jambu 130g,UN,1,"18,8","18,8",Manioca,229.0
864,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,25,25,Manioca,258.0
865,Venda de mercadorias,,Argila Branca da Amazonia Bio 50 g  - Simbioze,UN,1,33,33,Simbioze Amazonica,429.0
866,Venda de mercadorias,,OLEO DE CASTANHA SIMBIOZE,UN,1,"31,75","31,75",Simbioze Amazonica,449.0
867,Venda de mercadorias,,CERVEJA UMBU BELGIAN PALE ALE 500ML,UN,1,"21,6","21,6",Coopercuc,22.0
868,Venda de mercadorias,,Doce Organico de Umbu cremoso,und,1,20,20,Coopercuc,30.0
869,Venda de mercadorias,,COMPOTA ORGANICA DE UMBU 630G,UN,1,"12,5","12,5",Coopercuc,23.0
870,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,15,"15,5","232,5",Terramazonia,508.0
871,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g,UN,2,1,2,Manioca,225.0
872,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,25,25,Manioca,258.0
873,Venda de mercadorias,,Geleia de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,507.0
874,Venda de mercadorias,,Everyday Imunne - 140g - Terramazonia Superplants,UN,1,40,40,Terramazonia,481.0
875,Venda de mercadorias,,Everyday Imunne - 140g - Terramazonia Superplants,UN,2,40,80,Terramazonia,481.0
876,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe,Un,2,"13,5",27,Floresta em Pé,174.0
877,Venda de mercadorias,,COMPOTA ORGANICA DE UMBU 630G,UN,5,"12,5","62,5",Coopercuc,23.0
878,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,510.0
879,Venda de mercadorias,,CERVEJA MARATINGA FRUIT BEER 500ML,UN,1,23,23,Coopercuc,21.0
880,Venda de mercadorias,,Doce de garfo de Cupuacu 130G,UN,1,22,22,,
881,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,5","17,5",Terramazonia,510.0
882,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,18,18,Café Apuí,18.0
883,Venda de mercadorias,,Acai em po - 200g - Terramazonia,UN,1,33,33,Terramazonia,471.0
884,Venda de mercadorias,,Feijao Manteiguinha 500g,UN,1,22,22,Manioca,218.0
885,Venda de mercadorias,,CERVEJA UMBU BELGIAN PALE ALE 500ML,UN,1,"21,6","21,6",Coopercuc,22.0
886,Venda de mercadorias,,CERVEJA MARATINGA FRUIT BEER 500ML,UN,1,"24,3","24,3",Coopercuc,21.0
887,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g,UN,1,"18,8","18,8",Manioca,225.0
888,Venda de mercadorias,,Geleia de Manga 130G,UN,1,15,15,Manioca,234.0
889,Venda de mercadorias,,Everyday Imunne - 140g - Terramazonia Superplants,UN,1,40,40,Terramazonia,481.0
890,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,510.0
891,Venda de mercadorias,,FARINHA DE MANDIOCA CRUZEIRO DO SUL NATURUS 1KG,Kg,2,18,36,Naturus,323.0
892,Venda de mercadorias,,FARINHA DE TAPIOCA NATURUS 500GR,Kg,1,30,30,Naturus,329.0
893,Venda de mercadorias,,Feijao Manteiguinha 500g,UN,1,22,22,Manioca,218.0
894,Venda de mercadorias,,CHOCOLATE AO LEITE DE BUFALA - 47% CACAU - De Mendes,UN,1,"18,75","18,75",De Mendes,72.0
895,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g,UN,1,"18,8","18,8",Manioca,225.0
896,Venda de mercadorias,,Geleia de Pimenta 130g,UN,1,20,20,Manioca,239.0
897,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"18,75","18,75",De Mendes,123.0
898,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 300G,UN,3,53,159,Peabiru,372.0
899,Venda de mercadorias,,Geleia Light de Cupuacu com Castanha - 240g - Terramazonia,UN,1,"17,9","17,9",Terramazonia,510.0
900,Venda de mercadorias,,Granola Tapioca 200g - Manioca,und,1,"18,9","18,9",Manioca,247.0
901,Venda de mercadorias,,Acai em po - 200g - Terramazonia,UN,1,33,33,Terramazonia,471.0
902,Venda de mercadorias,,Chocolate Vegano 60% - 50g - Cacau River,UN,1,13,13,Cacau River,3.0
903,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,20,20,Café Apuí,18.0
904,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe,Un,1,"13,5","13,5",Floresta em Pé,174.0
905,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"16,5","16,5",Farofa da Amazonia,168.0
906,Venda de mercadorias,,Chocolate Vegano 71%- 50g - Cacau River,UN,1,13,13,Cacau River,5.0
907,Venda de mercadorias,,CHOCOLATE AO LEITE DE BUFALA - 47% CACAU - De Mendes,UN,3,"18,75","56,25",De Mendes,72.0
908,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"28,24","28,24",Terramazonia,535.0
909,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"35,55","35,55",Manioca,258.0
910,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,1,"36,36","36,36",Terramazonia,508.0
911,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"33,52","33,52",Farofa da Amazonia,168.0
912,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"38,08","38,08",De Mendes,123.0
913,Venda de mercadorias,,Oleo Essencial de Breu Branco - Simbioze - 10 ml,UN,1,"96,78","96,78",Simbioze Amazonica,461.0
914,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"28,24","28,24",Terramazonia,535.0
915,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"35,55","35,55",Manioca,258.0
916,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,1,"36,36","36,36",Terramazonia,508.0
917,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"33,52","33,52",Farofa da Amazonia,168.0
918,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"38,08","38,08",De Mendes,123.0
919,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"28,24","28,24",Terramazonia,535.0
920,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"35,55","35,55",Manioca,258.0
921,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,1,"36,36","36,36",Terramazonia,508.0
922,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"33,52","33,52",Farofa da Amazonia,168.0
923,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"38,08","38,08",De Mendes,123.0
924,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
925,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
926,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
927,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
928,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
929,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
930,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"28,24","28,24",Terramazonia,535.0
931,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"35,55","35,55",Manioca,258.0
932,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,1,"36,36","36,36",Terramazonia,508.0
933,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"33,52","33,52",Farofa da Amazonia,168.0
934,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"38,08","38,08",De Mendes,123.0
935,Venda de mercadorias,,Guarana Organico em Capsulas vegetais - Damazonia Origens,UN,1,"56,32","56,32",Damazonia Origens,43.0
936,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"43,01","43,01",Peabiru,363.0
937,Venda de mercadorias,,Oleo Essencial de Breu Branco - Simbioze - 10 ml,UN,1,"99,1","99,1",Simbioze Amazonica,461.0
938,Venda de mercadorias,,Everyday Imunne - 140g - Terramazonia Superplants,UN,1,"40,96","40,96",Terramazonia,481.0
939,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe,Un,1,"13,81","13,81",Floresta em Pé,174.0
940,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
941,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
942,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
943,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
944,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
945,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
946,Venda de mercadorias,,Tempero Amazonico - 40g - Terramazonia,UN,1,"28,24","28,24",Terramazonia,535.0
947,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"35,55","35,55",Manioca,258.0
948,Venda de mercadorias,,Geleia de Maracuja com Pimenta - 240g - Terramazonia,UN,1,"36,36","36,36",Terramazonia,508.0
949,Venda de mercadorias,,Farofa sabor tradicional - 300 g -  Farofa da Amazonia,UN,1,"33,52","33,52",Farofa da Amazonia,168.0
950,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"38,08","38,08",De Mendes,123.0
951,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,2,"15,6","31,2",Manioca,258.0
952,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,2,"37,45","74,9",Peabiru,363.0
953,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,2,"16,72","33,44",De Mendes,123.0
954,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,2,"17,83","35,66",Café Apuí,18.0
955,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,2,"13,37","26,74",Taberna da Amazônia,469.0
956,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,2,"5,35","10,7",Cacau Way,11.0
957,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
958,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
959,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
960,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
961,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
962,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
963,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
964,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
965,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
966,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
967,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
968,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
969,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
970,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
971,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
972,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
973,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
974,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
975,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
976,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
977,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
978,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
979,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
980,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
981,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
982,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
983,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
984,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
985,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
986,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
987,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
988,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
989,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
990,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
991,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
992,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
993,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
994,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
995,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
996,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
997,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
998,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
999,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1000,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1001,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1002,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1003,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1004,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1005,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1006,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1007,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1008,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1009,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1010,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1011,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1012,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1013,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1014,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1015,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1016,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1017,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1018,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1019,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1020,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1021,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1022,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1023,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1024,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1025,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1026,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1027,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1028,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1029,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1030,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1031,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1032,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1033,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1034,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1035,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1036,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1037,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1038,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1039,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1040,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1041,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1042,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1043,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1044,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1045,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1046,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1047,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1048,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1049,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1050,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1051,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1052,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1053,Venda de mercadorias,,Molho de Tucupi Preto 150ml,UN,1,"15,6","15,6",Manioca,258.0
1054,Venda de mercadorias,,MEL DE ABELHA SEM FERRAO 150G,UN,1,"37,45","37,45",Peabiru,363.0
1055,Venda de mercadorias,,CUPULATE KUNKUNI - 70% CUPUACU - De Mendes,UN,1,"16,72","16,72",De Mendes,123.0
1056,Venda de mercadorias,,Cafe Apui Organico - 250g,UN,1,"17,83","17,83",Café Apuí,18.0
1057,Venda de mercadorias,,BISCOITO RARIBABA DE CASTANHA DO PARA 200g,und,1,"13,37","13,37",Taberna da Amazônia,469.0
1058,Venda de mercadorias,,AMENDOA CACAU FINO C ACUCAR MASCAVO 50G,UN,1,"5,35","5,35",Cacau Way,11.0
1059,Venda de mercadorias,,Colar Ponteia,UN,1,1,1,DaTribu,44.0
1060,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,1,1,Nakau,300.0
1061,Venda de mercadorias,,FOLHA DE VITORIA REGIA EM LATEX ORGANICO,UN,1,1,1,Seringo,381.0
1062,Venda de mercadorias,,Urutu de aruma Baniwa M,und,1,1,1,Tucum,538.0
